player_id,region,join_date,last_active_date,level,platform
-qb4YXnzF_v_jGcaol-7_V5WcG7NHmZSWunKzs5L5cI54lZu_dRGISVw2bIBC-QgaORoCYtX-HIYiA,EUW,2025-11-07,2025-11-07,130,PC
-QDP8W4L47Pa6uFiSChJZDaTWLWXB2m0N1P0NzyqxLoKJbh0fQNggG2V2NoWoVbf9UBUpCREFbAuaw,EUW,2024-11-23,2024-11-23,126,PC
-qehA4PGdIu_ZvLlPTNuz0OvzcW8_bVA0-MwHEp7Az8yUCUi1RS6jRfMC1FKKTeu764_ys_9CdfZDQ,EUW,2025-12-12,2025-12-12,62,PC
-qNdcvpfL-QwYMo-qk9FhOco23336treKV3JXzomYof-l6-Fee9WQTCAH5uruOnJ4nrPax2Jx3L-zw,EUW,2025-10-18,2025-10-18,34,PC
-qpQfr9-VAJQxZE9ot0i5VxWEASgTZhmnHVOcvn4nR27kcrWjaLHTxUWs6Ete0f1GNTCiUsxxK0e7g,EUW,2025-08-13,2025-08-13,138,PC
-qtu8JWz_9E02NHfuL37aVU-XwghhfSkwigQCb0-oiZDEGFoc8eA0pNFUXYSSDuOLVllhS2tvuHquA,EUW,2025-12-13,2025-12-13,151,PC
-rAJAOZTHRDyQvsFt_6Iy-xiBu-tR78gFTmD8BBbrp-Pnv1qlcPiRd1wHT8LNQQLgFgIguqsnePFyw,EUW,2025-08-11,2025-08-11,54,PC
-rAzhoRlDnH5LrX5ETieyZQ7DT1vt3Im4m_PLrLXbP_NXyyfxOUzw1XTEBxJG4WGxlIzWyIoglftvA,EUW,2025-11-12,2025-11-12,25,PC
-rfMaKzol31DTDoPNIESjJrTfInWz2ODFZoPULWbtobTfTMKvWce3QGgYBxswIU9T2X-D524lRkA_g,EUW,2025-11-04,2025-11-04,78,PC
-rphhHNt6uvBHb0WPBTno0OxHy9HcVI_k-OehUmgsE4XdpcAMSSsFEd_ftPyIUICjMT8IapmVTjfwA,EUW,2025-01-30,2025-01-30,298,PC
-RQfOH-e4FRO20X04qizlqzLW2eJfmpCBFYXkOIL99mGCLWfJ2aXfpAVQUmPMCjFMwAauAzszGQ_xQ,EUW,2025-01-30,2025-01-30,311,PC
-s3jEX3NfenS7lCBeXuam7IF9wdpedodeRqTn3qszHkowYzOeKKymYX-lAfXgYW7sildqyjl3yvWJg,EUW,2025-08-28,2025-08-28,12,PC
-SaO0GvAVvHT2yAuqhV7emwqHi4ztRidn24kiqO9lclIUqTi_EfaZ2RkaAxrydsyL3DLtCilNTkMTQ,EUW,2025-10-31,2025-10-31,70,PC
-sDn0vz7F6USP484jCmqLzuhsecO4-GOIfjwcE2Wv7fy2eYJs7C_7UD_vdEcrp31mIs66ayBcB3bUw,EUW,2024-11-29,2024-11-29,18,PC
-sNx22WxeMcobJUDjdn8uyuDx-dCc97x2knE2e_vqCjndLqBAFBfS_tEub31TsHpkASNvZrFPjWTaQ,EUW,2025-12-13,2025-12-13,84,PC
-sO5DFD9bmq5y5mhZGxqy7yOnGjJVeO_kNYXp7jQEbIi13ts43r7WJHUGYxNi2H7L7ZpYyWaH50BzQ,EUW,2024-12-21,2024-12-21,272,PC
-SQ5f52GhfCmuBXJkEDgmj6Qals8Kb8ezTeFtK7i_Wr0tr4ssbR_EeqCgWjIltvO-G3oRs9fUtDH1g,EUW,2024-12-07,2024-12-07,288,PC
-svIA0Z6zZXbvsdE3_GsXZPSJxXmK-fockShq-jI9nXj_UuBYL8bAR9KP668n4hKsl7MZnc8e5lmiQ,EUW,2025-02-14,2025-02-14,55,PC
-t49_D_cSESTrESJqWnPcWh98DvFW_6NlKIDJejCLODdCdEduUmyQA9vn92-T-KpWj7IBhH71joTzg,EUW,2025-10-19,2025-10-19,43,PC
-tcWYqLsWmvZ4hSCmaRxQ4F_ZtfNN7dvmukCam2tLEUhRnHKP1qW43GoVxMUshp9D7XcO2g_MKO0QA,EUW,2025-01-25,2025-01-25,659,PC
-TOO1LV4hpMegvdfvIWX-4CsxaiHET0u6r6qpiAQUexn_2rVlcRPQ6irzGc1grT8-u_tpQvqXJQlqw,EUW,2025-11-13,2025-11-13,35,PC
-TTLCe68Fb9KAEIFI_BsmM_Oq9fPz6tsuiX-uZXFvJKJtpkDIW3zPscJRuuELr_fyt4f_1m8DsMREg,EUW,2025-12-13,2025-12-13,22,PC
-u3iY280G16Zhi0sTDnDekY8aq2eLxVEiDITkS3uDA6Zy8eoZMiCrmwiXPdjW7_UvRgJmsZjLIIFDA,EUW,2025-10-19,2025-10-19,29,PC
-uHJ5941QJbY8eoVrJBNcqU9T9EoQxgxJxodt8Lf5uFcci6tQ45LHF79cPqjYiL3g6Y5O5IWTWqrwg,EUW,2025-01-02,2025-01-02,154,PC
-uwrvuLXUEZDqeDMeZ-OwVITvAd6WL1DD8mSt2DuhOjo9E-d1NrwA0RvGdVoC3K9plbPuX-nAuhDtw,EUW,2025-02-14,2025-02-14,70,PC
-vJLCINn1OG_zT1ylPGRYC4c0oDbHBVrog4TiRCD9zYRNwLjzMZ6TnBw0dKa0nNa73Ey4MBTWbyj7w,EUW,2025-12-11,2025-12-11,15,PC
-VLPBwtorWSOcU2cka5rT9MJk_W8BuYHoRUG-qjTaxnhkH-h2NQ6WTp-e-a_7reDYW_U088DV7TLYg,EUW,2024-11-23,2024-11-23,181,PC
-Voof-Gakx0_E3J-pkwNdkYIwYzuHu9LOu6LBCiY9gxj9JVWgoL7dPy-KctNVkbjhzJInA8CeEO24Q,EUW,2024-12-17,2024-12-17,186,PC
-vsyF2mA1W35lOTMivxeKTsZUinzt8uHAOzAG0bRjrK88N-FgdD6_CAgoKvDE-VayQLCv0hjYQ85kw,EUW,2025-12-14,2025-12-14,26,PC
-vYYMEt5-JZCEW5UYGYCVbJ468fbBu2hD5BGj6XyDHxBjWfjXG6r8Kfqkd_EduDJuVhT3sGbQGR7jg,EUW,2025-10-31,2025-10-31,579,PC
-vZrHp1O-oLV1ecQi7H-_zvY7mAHru5Y69z21fmyTFN9JTz9QGfb22lZ5isYPm6xSLJbSX6dE1VHDA,EUW,2025-09-28,2025-09-28,30,PC
-VzusyQERyidelrjO_sNjbFNn7XSebGl-19KzkkXoE3A-RgE3LLE_X3vYJ-Ps7zp2dLpL09lyNjyTw,EUW,2025-10-31,2025-10-31,23,PC
-WCPN2X7VJIG6VaAvGl98iDBN-KtqOBTAR7IiV-7aV5J3qsbsSETlJlxhS4iBkOo9LOPHYVcETq3YQ,EUW,2025-12-12,2025-12-12,47,PC
-wKV1RtuwU6gvuYR8uByEgR4HUcoZXwpMreq1i6mnRNMXhMBikJEX98cfTPGoGlLLSB9XPp5wEb_yA,EUW,2025-12-13,2025-12-13,30,PC
-wr2JuonmxzufVdx4GRx9MXCNKhEY_b41U4x5UQF4URl_Od9kURN_QBSwGat-2JR8Tcv4OG1kvksIw,EUW,2024-11-30,2024-11-30,277,PC
-XbOzoVvMPU5nFINwH1kisQaPLzsYHdSJQ-_zioIqLDwK4eGYHlLAgUt5sjJ3PLGui6ECpIy9a88Ig,EUW,2024-12-03,2024-12-03,452,PC
-XIBoWC1FSYOtayHvraB-3xXPK1b-_6pHTOVHKBWQ1fxPJIi3uBA7UjSMJyobFJyujXKi1rb456wCg,EUW,2025-01-16,2025-01-16,343,PC
-XKygkLW-PvLcS6Skn00kh-cs5l2qbc7GyPKR8-Qq3jhBRUa4wX6LVOImDHpUD-Sq0cxKY3qig-CRw,EUW,2025-08-26,2025-08-26,34,PC
-XT04QpRLGVbE4EJNNnpIuN42jdeutfUrklW-XI-h0FbCt7oFwclzrrvQU4f7QwPF8eUgM5Ixcw65g,EUW,2025-01-04,2025-01-04,113,PC
-Y7EBsV8_sLm9s9wkVCzx245Q3kD0FrbuxKTFnzNpT4czJbXf4BQhtNaCgdffk84blZhmoyJQsW_xw,EUW,2025-12-14,2025-12-14,67,PC
-y9egkLUIUlHYDzPrnP8SLsTPGzZGV6aHk7G3UNodIPYugeWgJJZMJofpleRE47tgEmonlSVixkb8A,EUW,2025-11-20,2025-11-20,31,PC
-yA8ZGLkeWPTrR2j3vjC_70FEVQxMeibWKfSRWbcKWjwcx1NZQSTtYMuU1-wccD86vVugRNLqVzO2Q,EUW,2025-08-19,2025-08-19,1,PC
-YAV5WZp8zgKT1IRxkSP6OEfRuz3BhmtIAywUkKChgMfskD48mpolS6RTbzR1Rbsz9pGisa4PxfXhQ,EUW,2024-10-19,2024-10-19,20,PC
-YawzCreofonlACHmPNr-9EQWMTMa-aYiz26D90Z3dJc7OZT1R3akFMk0DQ1HSUzkNl7iRWPCsO-XQ,EUW,2025-11-12,2025-11-12,37,PC
-yGnwQD_PuBgBKswwxY4jgG-RAeJj4s_4YnA6wMQGRjt1tQM0nXtD-iYn3ekELiTy9nc8pfHhIXcMA,EUW,2025-01-29,2025-01-29,10,PC
-ysJgaYG-3FGYtEj3JgaWoLz_ZOe6Tyh1swS5S3TCq42V-abLSMvemaZaNNy9-RanJKGtYN0_hnTQQ,EUW,2025-08-08,2025-08-08,224,PC
-zlXCWboliWVydFdg0dnicDNXAKZ0R3NL_aBmETRADvLl6TXfjyBBM_aSJAx40SFVSYdJ7NLQMlmhQ,EUW,2025-06-14,2025-06-14,26,PC
-Zt3XZLVMLU7GVdcQ8MCyECVa29tWmSVDzxzt2A9YYfKeIM44-s1Qg_jgKmbhha4yYyRiseQXsJtBA,EUW,2025-12-04,2025-12-04,208,PC
-ZTfEbcXR5rc1wsXV2ZzucvtjPrP27MRxB86NPW7XyUDwwpVZMT2KO2PVnOP75hItg1MPSafTTTOIw,EUW,2025-12-02,2025-12-02,35,PC
_-pMi3m0MdRI93zGExIATfENfJ69oOsfvLhD2xJJC-w3mduYypKjhWmYEW56Xq6soBO-h0dimPWulw,EUW,2025-02-12,2025-02-12,9,PC
_-yEjwQihoL0l7_8eoFmq-1Cb0avnfSPHcMYAItBHPf3VU5-gl5BQo58K_O41V_SETsfFH1zMMtlnw,EUW,2025-08-26,2025-08-26,7,PC
__3JkxnFFnmAtwnko7hDbPx2WAkWimpWnFRsoKdFQmGw9QBgFFf3k8xIdtTIBkBL9YKsWV3IMp9-Fw,EUW,2025-12-03,2025-12-03,24,PC
__dklg22zhz07vT-t0yk1D_fDsihQsowMxkw6MiO4eMCS_4yEJI43vaCnP3ZVP7Yacb74PLH36SvNA,EUW,2025-08-13,2025-08-13,358,PC
__x9kGYt7F_mkpGO5F6ZH_r75QDpklTvrFI-9hfnEVEO2FpL4Tm-RbPXXqlePIdR4mMLkp37UA1FLw,EUW,2024-11-01,2024-11-01,392,PC
_0HBMFZbZb812YbMssbdx-zRynHa-UMmEheSKpP4amd8oQFdgcEgXOh7UQeFbyhj3BTkhs33KDbKAg,EUW,2025-10-12,2025-10-12,27,PC
_0iBZC0vMPZu5uDuo_ewJElSzpWwitOkz_4rqpT04NRZRyFH0i-8l8FApgb34tLzsssoLXbd3exGEg,EUW,2025-12-07,2025-12-07,164,PC
_1lRO0kiB5O7leJEUee19Sm9Eqk2rY7fb-dFlltmiJECpsyGf8KNrJma7sQ7dVun1bzUl2mlD_LeRg,EUW,2025-12-12,2025-12-12,123,PC
_1VKQZ1nqFuM4GY7Ikk6Me7l2Fbci8VULhkekhwtcIadhOKAnk6MNSpJy-8XlSnS3PQHwcgKvy0SHg,EUW,2025-06-08,2025-06-08,127,PC
_1zjFAacRZrwrLB5q7VevyBx7e3JB8jpXt1V3aqxX9Xmq-q4iEDYN3wy9ishXbjsicPAJRKDgZ1N5g,EUW,2025-11-02,2025-11-02,15,PC
_2DC_Cz_8HWvAQbth5gW4cyewOQV8qnGq1AnPlviP7fi6BkRmj2XpQG71nFkgEWSICaFN9hcQLOOmw,EUW,2025-10-18,2025-10-18,13,PC
_2fFfxBaBSx95EGqZVvNDlQyhr43Wk468Xov4kRi1NTyXh_90du0DkK8bzlquUA_87RaWd9q_oP_uw,EUW,2025-12-14,2025-12-14,119,PC
_2ScsPx0MdQ2xpBaFal8HEeT4yaRGF07IAID7jzDLkTcvK6sVMlJM2wDAOD-MswYD6mHYWlQfGWl9Q,EUW,2025-11-12,2025-11-12,193,PC
_2TNMvsi4CkiDOyOjaP_eoIjAlUvkjgOZriqWgY75pxrLfHkTyGpOFJoPs97HwL3_9Rq2bfhGEC70g,EUW,2025-06-13,2025-06-13,26,PC
_3_kyrQgq1iE434gyY4UdyfgTiikIYloMc9g9PhN4fVUwWHGzVFG9maL42Nd5fJEUD71usKKoxr0jQ,EUW,2024-11-16,2024-11-16,343,PC
_3C2pu0riQQdPtvyh_O9NIv_j69v3ym14X7GQRCtQa9LhuLrzHGiPPYBB-y3r4q0v9w7Sd5FI38VlA,EUW,2024-10-19,2024-10-19,89,PC
_3IpLzBPU8FOGl0fzb_CgD2GBk0agATSduNlf1wieh_fnF5FHahe1-UNBftAXGSyq__jd-SF1Opn5g,EUW,2025-07-20,2025-07-20,29,PC
_3tmEMlEXdcukLCXQVfUwfyIpRENma-pN4HTj-OpMNd45GPQY-xsyt7ZtsqTx5hmxYKtCNC3KMYZbQ,EUW,2025-08-10,2025-08-10,113,PC
_46XRHmFtGSzk65SKNq2m8SKJSvh6jk91qQSNSIBKIZZgBAgKhIw8EZrO0aeBRNv3Aj1uHyhySWJAQ,EUW,2025-09-23,2025-09-23,29,PC
_4gMxQsjqMDK_us8b8z9obVNtmLV1lOMPk5p7wZaaAo-0qV9ijyKKOtDfnitBQutnoQ2EXS3AUqlGg,EUW,2024-11-24,2024-11-24,226,PC
_4Kuq08cWhrcVqqjO9msPhLrYssfL8nZT39JAHASnOWlc6PdKHpX55nWanCONcqnPk2RvVvAFout9Q,EUW,2025-02-16,2025-02-16,233,PC
_4p57ktFoSdGWQAr1cGqyEfq84AiIVozV9B96KxKuMfWeZ2FPSis4yvvFuFzc71Skrc4dH6gsoSNgA,EUW,2025-12-06,2025-12-06,12,PC
_4PB-OQ8SCjmn25VIfY4yeoPFMqZ0VPlZhjRs-9hCsyoB1TFUZGU3pPdXUw_T1fndxsIWufKJNvDHg,EUW,2025-12-04,2025-12-04,299,PC
_5-i2iz4bJ8QY83KcwZIjBtiSpUzOorRbp8-kkqbEB5cnuXWlLawHeM1R8Df5CcLeg6IA6z0Gm5tng,EUW,2025-11-18,2025-11-18,85,PC
_56F9tclbEOkG6SW1fCjbcsstQj8hCYW6fE1DxvyLw-Cf2CjoeWiQmVLwvWA2Ss_I8PoeG9ywoQcnw,EUW,2025-12-10,2025-12-10,144,PC
_5T8AD4frggE7b6CjYkDZ6vPch0UKpxWbUm00hbWVR2UjVZgG263CMMN3wukIit6mnAwCl64rKv2ZA,EUW,2025-06-12,2025-06-12,15,PC
_5uuaf4JwRvWWaIyUKPqBdfoLoGYgWY13W98EypZlCT7z5if71HJc7up84aPLM9w6radCRCkv6uOQQ,EUW,2025-12-02,2025-12-02,164,PC
_5wACPTcZiHNU2vUxC44R-GkSGjIsHAh8hpDqROVt-NNtHiq8Kt2ya_wVpJkYLvSI05TdPnP2I4E9g,EUW,2024-11-23,2024-11-23,122,PC
_6c7NAJDmdnQI_gGJg76CLHD0x43ZhcnilZNYqPIVf_riIQ0FsWnlH5ofgkLaD2Yc0ZSba3O7_V-5g,EUW,2025-08-06,2025-08-06,17,PC
_6owPg4DAeR0vT0Pnmzu4YoRq_aEVZ23wSq6KAYvUAdWpkX3OofVv6D-REp4fEk09MwpGNnOD46FBA,EUW,2025-12-07,2025-12-07,43,PC
_6Z6hnZSzTedApqtuvcZ-K3-mr2_6DfScmSDlynkVOD-yMHtCG48-J6tQDp127WQLIySpYoIGlkoBg,EUW,2025-12-02,2025-12-02,106,PC
_7cajDt3Ijxa3QHshMapa2gYmEWs5hQT7jOnESfHfVb04pmH5Ty_xuqOllasvvKF8QjZGwylMpSrcg,EUW,2025-02-12,2025-02-12,233,PC
_7VUiT_VUV_xcTLEypbMLtNNWHK6-m3yAGlnCTIahomrQwvbHZpW5RI4L0DLPZnoGOa722sX36KP8w,EUW,2024-12-08,2024-12-08,451,PC
_848nWQ4ueGjfr260wZNFS10-Epa4cb_bgsPo042Q7wZtKAKLhwNJsPkgUf29w1LqNqBdrN6-6_K6A,EUW,2025-12-01,2025-12-01,301,PC
_8O8y-UruFt7ZTwTvaJDqKf4QTPB4uvnkjCyi2YcOk6l55P5ZPDCT2XxvxqCkToIzkYFkU1q1YFkLA,EUW,2025-07-21,2025-07-21,92,PC
_9016C3Wn6W3U9SzqWXu5lEayY8MR_hjITX-eRSZ4Vb4NlnD__1RqgB5iFffo8ZcIn9RP4N9z2tDaw,EUW,2025-07-31,2025-07-31,437,PC
_9hFUV_UfWb7M9nFMgDURynKRrKfjHwRpV9Ga6MBjiJWapDLEf4sydzaVFrqacpTzdOaVUkKi0yVew,EUW,2025-08-21,2025-08-21,4,PC
_9uNfSeqGmM876jhbJPTFzcaIbjjl7PiMt-J2C0sQYuDAXsKTLvhs0EwxUTzn1ZeHn7pFVFWycVICw,EUW,2025-11-24,2025-11-24,146,PC
_A_CaZPvavnn8ieseVUPv-Q0rotm5Qy7f8v6zqQxEQaqPN4SVYGNLiyKdek44TX7DploT0ZCZZgA-g,EUW,2025-01-23,2025-01-23,168,PC
_a3A_mVINj5coyvlYYxfoLjWSyn7KXWhQinfjNFrr2xkT7F6RqenCGoFSYK3EjhJKhae2jrZ4eAiYw,EUW,2025-07-06,2025-07-06,133,PC
_AA0X6xtxTjV5j9QBge4sUAx9gAWLPpFbPClfyl8XcDEMFYA2RUFawT1FM8bX-s5K5H_VY28pvRBwA,EUW,2025-03-08,2025-03-08,104,PC
_AAY5IYj_uNh7hBAe2e-7fDYSzfmDa6Pe5koQOma0TSuUoEqNpc9RAtZB8-gbztJoEniLPeHFI15Cg,EUW,2024-12-07,2024-12-07,54,PC
_abe6u5fnX3X2ReF8bOCkXrrxeXUjUtrsWN7jmoDwO7PwZJNoTH5KiZH5qp8AOwrd8JtpS3A3Qr3gA,EUW,2025-08-21,2025-08-21,5,PC
_AMHvYRepez17uwNozu03hTOEGv88ZgDmOWOwvtYWr3-pUrGq9c5UG4lfX3m1hyfTmwoMcqy37sQyQ,EUW,2025-02-25,2025-02-25,4,PC
_aRyE9OphfUopNZlsSVDAhS8kKbndpzCVcK0ntpHchtg9WkcgNovs390SDhqRo3RZ40M4D7nliAxqg,EUW,2025-12-02,2025-12-02,265,PC
_avRvzjo5xiOVdqtrRrBHP7E4ND-ZV266AGtVtE8AWfMfpfXtq41G61Td6WVlDJ3W9T96xtNqxBGaA,EUW,2025-08-26,2025-08-26,5,PC
_AY_cIgKD4Qb5U91y88pOKdMFHbio5u5l38YMvJoPkGWYeoBtc77R22m_fewTrPOSFJr38EIRViJTQ,EUW,2025-09-24,2025-09-24,673,PC
_Az9IyJVPa0EXzoTgol5qsyXLkzQY5AMTJvENPQ1iEL8mEVrXf-2QHR2BYG_2F_Pp0xSi6BDiIaxkQ,EUW,2025-02-12,2025-02-12,11,PC
_B6yk-dpNn3DSXVheN4BoVZjD688EQgxSETcfhA0EKm66BYVvZrFoYAEVP3Yw2CvD0smqgzwI-Y-gA,EUW,2025-03-02,2025-03-02,318,PC
_bGdwi9-iu0Q75xSBlkZD9CPUgogfaV5rezYNIMlvLf-Nsxb3p7t1QgWyLCbXmobZl0R84A95MSM6A,EUW,2024-10-20,2024-10-20,5,PC
_bhV1nn7-NQcuUGhlS1KWKZFH7Sucq0OH9H8MtiHxvamhJdCTSNNLRurVzjxKVwYZUznfwxxHak3Cw,EUW,2025-10-15,2025-10-15,15,PC
_BjXrj0BnlGp64I9g97BdGvStRUG-1JCESJrMCeqkoQVpgpdty10UIgSWY8kL5ci-arYOdJBbkb6Lg,EUW,2025-06-01,2025-06-01,43,PC
_bkDelhVQ87bBuGIWY955ndThSSSQuyeU8GrJfFK1M0U_p4d5Z-m47EWDHFcIMoU9yLlrJQ8VOKPrA,EUW,2025-07-19,2025-07-19,10,PC
_bm4fsxzOWIVVhYFGmigCwT8aN3tv7uYZ1vcmnYrv8xtUhPp-stc75LG0KbB8Coh8FKTZg8XtlOV0Q,EUW,2025-10-16,2025-10-16,27,PC
_BQYUwz37HnBAKK5wa13PG_kfMmh7JN3PlcX8wKeIV3GUgZgZ4I7lPW9egbt-yLyeMJ7QzeJQG-hUg,EUW,2025-11-01,2025-11-01,74,PC
_BR983o4G8cHDxMgtoTUWpmpL4gLOcr-FCTedEDsvJHKbeUxpBdrJ81X147EQplkldJTi_Q-Ede4Rw,EUW,2024-11-17,2024-11-17,112,PC
_Buy8a8Plo1L0myP878__qiCizosaxYSoqsFjagN3gNZ5G6BlGBL2f67T3ywLCqggrdMf5qq2cSGCg,EUW,2025-10-16,2025-10-16,63,PC
_bV4tnOEn7w59eBSk5OF7427hai4ukzTOFa3FYVEqrJiUlp8-R_YgUqTuL6JfYEu3XJk_prscZs1tA,EUW,2025-02-14,2025-02-14,146,PC
_BWNbm9zKYGst9rJ1Gp6Q1qDvtYBNYfwQ0-3UIx10OlDEMHBxF8U6iEVhM0OFTR_WNJfAy007cKpYQ,EUW,2025-12-04,2025-12-04,41,PC
_byIbz8SSSYG86Q6mcSeKi_rNwi1lAkFt_WIFaJaItYyeiAUppvhwv1UQbtfaXoevvbdI9PRl8o3kQ,EUW,2025-05-04,2025-05-04,203,PC
_cFYf_NNzx-znjgo6IBVTFQOgRFc1v17QZw3sQRCv3DQ6RteAxAqieV6toccfCm93tArrsuMrS-sYQ,EUW,2025-12-11,2025-12-11,36,PC
_cr99pLr6hFcyQLkZihib9kCODHP9lGbrpBCcn0JSE_XfCuyq1n_PZbTRyLCVhcvlYZ6aUuV1Pe4vg,EUW,2025-06-26,2025-06-26,111,PC
_CSCrJ6x4xKKQ6n0KMWecaSREOTZDg1GUCwbt0sT6thFGmI4gaz31WuJNld8q5j0BLv5q3PQG9x8mw,EUW,2025-08-06,2025-08-06,99,PC
_CZZ90IOqQigTi70eRJoyUugoFEkiXEDHgxyMawDmO3XP7BBRJbYWFGGOblPVaLyQU-9C7DmtRGF1g,EUW,2025-06-15,2025-06-15,27,PC
_d-RFxhD2pVZ3RuKnV7d9dojUjhZ-AEYV4AzlnSqg6cds0PxIhzwe6hftLs1IKwO7N7nB7MD2fqGXw,EUW,2025-11-12,2025-11-12,37,PC
_d_MHas7aKmafTzREH3o-79LwRbXO9az8o7n8C7EH4AGRUHsOMOMZLul5GJxlB3Hi2BPvHG7tcV7gw,EUW,2025-12-02,2025-12-02,342,PC
_d295hKu9Hhe6WdKpoxdsRsvsfOv_ZyLoj4hIKIpXLovqb71IW20x3pwqskmfUfDuvwClAvolZ-wWQ,EUW,2025-11-20,2025-11-20,140,PC
_DkIGRMSx5-VS-JlerksQWOhEksLH3AGqyEwdDG0fQ_HIaZj9-GZO9X7Y5JhSg382TuYRlQKLvddtw,EUW,2025-07-10,2025-07-10,298,PC
_dkqza28MLpXry9EPMcn2zYScP3FTahtGufkt7K8zWD-3JPKDj9ckXXinwfanbJQsI9jOnqQRmSuHA,EUW,2025-02-20,2025-02-20,79,PC
_dLyD2NI8l5AUwZAiaic27q54iupO6V88OFHFVWPih43P98RDQOwl22t0AQxZpPXmUy8jlP2Epr9XA,EUW,2025-08-01,2025-08-01,275,PC
_DN6KdNCbR5wW4g5q5bJP158mo3XXQPew6e4N_YVKvoAW708PVcMwtprv7sfEOwoo8kU1g9sfNCG5g,EUW,2025-08-04,2025-08-04,609,PC
_DsL3nN1QBzS7Kz0DYA3emKEuaRCh4nrW12tkOteal3JNkVh_0Zv6CCuAr-5q1VAWtjssITOrdKIyQ,EUW,2025-08-26,2025-08-26,7,PC
_dVJtbLWPVxEMjN4POCTiGPmegBVacW3IusScjhgHNgT5pBuev1TAeFa47CUE3ujnki7X6Vc-pA1AA,EUW,2024-11-15,2024-11-15,273,PC
_e-8MvbFjv6JbLnLHqi8X37OV0JDa4p-gEpKvEoutOH6mUAiaJc-aVLMOIMouDhT-BBfDPgYpfzelg,EUW,2025-10-21,2025-10-21,59,PC
_E0AONMSuRwi9_-nznB32hFV26g9dFVswYL7CRyAtoA3HrBg4lahhTem-SxdiX0SuLSoJfIGdhyz2w,EUW,2025-12-08,2025-12-08,43,PC
_e8e1fymFnxkCJbgW7CIFd_3stjZyYMmGQGpZbw9Cd2GzWTXN7c5R1f-Gw9BmXjc_lXTO23KxRbNbg,EUW,2024-12-01,2024-12-01,242,PC
_EaFX7TrphEUS6bd3_rfZmFQYbi_sjxXhBimzHBduC2919tkaRyJqZBiZB6W_4BNYb2Oiy4yYQSaVg,EUW,2024-12-17,2024-12-17,130,PC
_eK4PhcCTIL-PNLmLxOIMkEacRStHWtjNaQ6FlBiwjrXxIs6UwM6ASdoH11toc3EopVdb1ZCB4i9zg,EUW,2025-01-28,2025-01-28,477,PC
_em14CfagsoLy5MF-ry-A1l4y2f0vBowcWKg03wK-0pTbNCnit-fnpRU7cJYvOVYcxZ_AdQhbHJ_nA,EUW,2025-02-20,2025-02-20,85,PC
_EWV-ok2Vsp-rO2-ct-kMMIVX0IdLjvQcihTu7M7D9a7vjjnX1VEYiXLS1_bHSOZLuxrFHI9EdT3lA,EUW,2025-06-09,2025-06-09,387,PC
_Ez4V4tDeqj4ENB7SAKd0XCGK5LZSl6L6ilyXiH45kgMy2FRfDDydDyRDIDmdeSClczpPVg4lJ93gA,EUW,2025-08-09,2025-08-09,478,PC
_f8e1svsQAJkA5Z0U_eWGOD8VBXG3lymHK8qE29NoB7YGrxp8Es9xmVHFF_ku9sbst6sjYjkbFjUOw,EUW,2025-10-22,2025-10-22,17,PC
_Feb4JU4o96ASPPIYHb82FThYyOp1nmNvLYQAT2QImAz_6j1GH5Tvdk-UZ1tEKnpu7D93jnhcPIl2A,EUW,2024-10-02,2024-10-02,6,PC
_fFH96ErV_r5n7NhTm73AQO0PLluQTSdvIjx_zpVav6xj2IwZEV-jr4PSumvO3YDC-VQkz7iQ5HzHA,EUW,2025-10-28,2025-10-28,67,PC
_fSpdTJaQcxza9Ml0y8Uw8IZVEshiITYybnxEWSeVockvYtzyumZhtgepaPmK0t9V-6eSWegqSQ0zA,EUW,2025-12-13,2025-12-13,128,PC
_gqksT6bhywFL9mEuUZLrH-V-zw7YKQxicjs7I_xS6HVIvl8CK901DeAy7g6s21WkyXRB3IBic7MHA,EUW,2024-12-07,2024-12-07,292,PC
_gwpfuh4vhlNiJQApOgTku4LKnNmUT5tJxYZszUhrb6NvA1Y8w30FN6dHFCOu2Vqo5eM8S7rbYMnyA,EUW,2024-10-08,2024-10-08,192,PC
_GzyygpY-rrD8S2k5AbD_h7956GtSqOuv_TuaetHS2PdhunDFUl6siHE51PmyBWmf1UDRVqBe7bFaQ,EUW,2024-11-19,2024-11-19,9,PC
_h1HVjOkDH6CtKSHLSjJW5YsmU8aJlQgnwU6uxD7FvaN7iGaiTd9qUdDDdoa5lBGSaZtj4Hw5X4MKQ,EUW,2024-12-23,2024-12-23,340,PC
_hdazxOeMp8-te-HomVi21C21JbyElBKIwWHjSu_qt2RleCam5XWNPcqDAVTfPSoU0HGwyG468U1Lg,EUW,2025-12-10,2025-12-10,88,PC
_HsbMH9-UQ5n1K5KyF6p1LmQL4KRuiO3Y8Ok2IvwueJk8CTm2SQo-nGInB7WJ23VZnBFwXb6SWQYcQ,EUW,2025-09-26,2025-09-26,263,PC
_HSqz0a6wuPKKj3HQikBJILo4rzUCpUHdKgINb8AS3pd9cVXHA08mVyq0bUDAK1basDTU2tRVrXUeQ,EUW,2025-10-15,2025-10-15,31,PC
_I1oXQsjx2nEivYTA8bOpSZRrPzJiaGlmRAGjo5VlGpo4CTENQ-IviE0BrpYazbjnhWI8cWoCET7qg,EUW,2024-12-17,2024-12-17,206,PC
